key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
1441,0,1,0,7967766,75,79,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Patrouille de Myalna<Indent/>: la maladie de l'écho","Une chasseuse de l'unité de Myalna a trouvé des échos malades. Éliminez les échos fétides pour empêcher la propagation du virus<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
1442,0,1,0,7967767,75,79,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Patrouille de Myalna<Indent/>: les chenilles infectées","Une chasseuse de l'unité de Myalna a trouvé les vers res<SoftHyphen/>pon<SoftHyphen/>sa<SoftHyphen/>bles de l'infection. Abattez les chenilles pestilentielles<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
1443,0,2,0,7967768,75,79,"plume de tarichuk",1,0,0,"ui/icon/060000/060723.tex","ui/icon/060000/060503.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Patrouille de Myalna<Indent/>: en manque de plumes","Une chasseuse de l'unité de Myalna a besoin de ressources pour fabriquer des flèches. Récupérez des plumes de tarichuk<Indent/>!","Une fois les plumes de tarichuk en votre possession, allez vite les apporter à Myalna.","Plumes de tarichuk livrées","","",,0,0,0,0,0,0,0,0,0,0,0
1444,0,4,0,7967769,75,79,,9,0,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Patrouille de Myalna<Indent/>: l'escorte du gardien ancien","La statue du gardien ancien, protecteur de Ronka, est attaquée par des bêtes sauvages. Éliminez les balsamines flottantes<Indent/>!","","Gardien ancien","","",,0,0,0,0,0,0,0,0,0,0,0
1445,0,4,11,7967770,75,79,,8,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Chasse de Myalna<Indent/>: Opération Tojil","Une chasseuse de l'unité de Myalna est tombé sur un monstre carnivore qui menace l'écosystème de la forêt. Terrassez le Tojil<Indent/>!","","Chasseuse de l'unité de Myalna","","",,0,0,0,0,0,0,0,0,0,0,0
1446,0,4,12,7967771,75,79,,8,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Chasse de Myalna<Indent/>: à la poursuite du Tojil","Le Tojil blessé essaye de s'enfuir. Abattez le monstre vorace<Indent/>!","","Chasseuse de l'unité de Myalna","","",,0,0,0,0,0,0,0,0,0,0,0
1447,0,4,12,7967772,75,79,,8,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Chasse de Myalna<Indent/>: à la poursuite du Tojil","Le Tojil blessé essaye de s'enfuir. Abattez le monstre vorace<Indent/>!","","Chasseuse sous les ordres de Myalna","","",,0,0,0,0,0,0,0,0,0,0,0
1448,0,4,13,7967773,75,79,,8,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Chasse de Myalna<Indent/>: un Tojil courroucé","Le Tojil blessé essaye de s'enfuir de la forêt avec une énergie accrue. Poursuivez le monstre et abattez-le<Indent/>!","","Chasseuse de l'unité de Myalna","","",,0,0,0,0,0,0,0,0,0,0,0
1449,0,4,13,7967774,75,79,,8,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Chasse de Myalna<Indent/>: un Tojil courroucé","Le Tojil blessé essaye de s'enfuir de la forêt avec une énergie accrue. Poursuivez le monstre et abattez-le<Indent/>!","","Chasseuse de l'unité de Myalna","","",,0,0,0,0,0,0,0,0,0,0,0
1450,0,4,14,7967775,75,79,,8,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Chasse de Myalna<Indent/>: l'élimination du Tojil","Le Tojil acculé semble avoir décidé de vous attaquer. Abattez le monstre<Indent/>!","","Chasseuse de l'unité de Myalna","","",,0,0,0,0,0,0,0,0,0,0,0
1451,0,1,0,7967753,74,78,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Défi<Indent/>: le tréant apyre","Le peuple de la Nuit a besoin de votre aide pour se débarrasser d'un tréant venu d'Il Mheg. Abattez Chantico<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
1452,0,1,0,7967755,74,78,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Arachnophobie","Les araignées venimeuses élevées par les enfants des Ténèbres éternelles ont formé un essaim. Éliminez les araignées tachetées<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
1453,0,2,0,7967756,74,78,"fragment de flacon à poison",1,0,0,"ui/icon/060000/060723.tex","ui/icon/060000/060503.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Flamants empoisonnés","Les flamants roses ont pris pour habitude d'ingérer des morceaux de poterie imprégné de substance toxique... Rassemblez les fragments de flacon à poison<Indent/>!","Une fois les fragments de flacon à poison en votre possession, allez vite les apporter au guerrier du peuple de la Nuit.","Fragments de flacon à poison livrés","","",,0,0,0,0,0,0,0,0,0,0,0
1454,0,1,0,7967757,74,78,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Cuisine raptorienne","Un groupe de lézards carnivores est bien décidé à se régaler des habitants de Serpentige. Abattez les atrociraptors décharnés<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
1455,0,1,0,7967758,74,78,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Amour et Mort","Un groupe de bandits est en train d'attaquer le peuple de la Nuit. Éliminez les enfants des Ténèbres éternelles<Indent/>!","","Guerrier du peuple de la Nuit","","",,0,0,0,0,0,0,0,0,0,0,0
1456,0,1,0,7967759,74,78,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"L'attaque du tomatl tueur","Un étrange tomatl géant s'en prend à tous ceux ayant le malheur de croiser son chemin. Abattez le tomatl tueur<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
1457,0,1,0,7967761,75,79,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Défi<Indent/>: l'oiseau de l'ombre de la mort","L'oiseau de la mort s'apprête à assaillir la chasseuse de Fanow. Abattez Céléno<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
1458,0,1,0,7967762,75,79,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Quand l'instinct se réveille","Un groupe de monstres volants est en train d'établir leurs nids dans les ruines ronka. Abattez les jeunes gisamarks<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
1459,0,2,0,7967763,75,79,"relique ronka",1,0,0,"ui/icon/060000/060723.tex","ui/icon/060000/060503.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Le début d'une légende","Des mandrills se sont introduits dans les ruines et sont en train de jouer avec de précieuses reliques ronka. Récupérez les trésors<Indent/>!","Une fois les reliques ronka en votre possession, allez vite les apporter au gardien de Fanow.","Reliques ronka livrées","","",,0,0,0,0,0,0,0,0,0,0,0
1460,0,4,0,7967764,75,79,,8,0,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Quilmet et Salmet","Quilmet a invité Salmet à sa partie de chasse. Aidez Salmet<Indent/>!","","Salmet la rabatteuse","","",,0,0,0,0,0,0,0,0,0,0,0
1461,0,1,0,7967765,75,79,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Défi<Indent/>: L'œil du dieu de feu","L'une des statues qui protègent les ruines ronka est en train de déguerpir... Terrassez la pupille d'Ox'Gatorl<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
1462,0,4,0,7970690,78,82,,8,0,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Formidable<Indent/>: la menace","Les vils Nains du clan Gogg ont lancé leurs violents automates à l'attaque d'un pauvre Tholl. Sauvez l'ingénieur des Tholl<Indent/>!","","Ingénieur des Tholl","","",,0,0,0,0,0,0,0,0,0,0,0
1463,0,4,0,7970680,78,82,,8,0,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Formidable<Indent/>: la filature","Alors qu'un Nain des Tholl poursuivait son ennemi du clan Gogg, il a été surpris par des renforts. Protégez l'ingénieur des Tholl et découvrez ce que manigancent les Gogg<Indent/>!","","Ingénieur des Tholl","","",,0,0,0,0,0,0,0,0,0,0,0
1464,0,1,0,7970673,80,84,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_HMN.scd",0,"ScreenImage#37","ScreenImage#38","ScreenImage#35",False,False,True,0,0,False,False,False,405,34,0,"Formidable<Indent/>: l'arme secrète","Formidable, l'automate géant développé en secret par les Gogg, vient d'être activé<Indent/>! Détruisez l'arme secrète des Gogg<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
1465,0,1,0,7970530,70,74,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Défendre Douceonde","Une bande de bandits hobgobelins a lancé l'assaut sur Douceonde. Faites équipe avec les villageois pour les repousser<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
1466,0,1,0,7970637,70,74,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Défendre Douceonde","Une bande de bandits hobgobelins a lancé l'assaut sur Douceonde. Faites équipe avec les villageois pour les repousser<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
1467,0,1,0,7970654,70,74,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Des chenapans à Cherpant","Une bande de bandits hobgobelins a lancé l'assaut sur Cherpant. Faites équipe avec les villageois pour les repousser<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
1468,0,1,0,7970659,70,74,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Des chenapans à Cherpant","Une bande de bandits hobgobelins a lancé l'assaut sur Cherpant. Faites équipe avec les villageois pour les repousser<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
1469,0,4,0,7970122,70,74,,8,0,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Orgie d'orge organisée","Une meute de râles en a après les réserves du village<Indent/>! Repoussez les râles affamés pour protéger les caisses d'orge.","","Caisses d'orge","","",,0,0,0,0,0,0,0,0,0,0,0
1470,0,1,0,7970196,70,74,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"La menace née-des-vents","Des méduses mortes-vivantes ont surgi du fin fond de La Tempête et sèment la panique chez les pauvres pêcheurs. Terrassez les hydrozoaires nés-des-vents<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
1471,0,1,0,7970231,70,74,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Les vilains petits tragopans","Des tragopans en bas âge n'ont rien trouvé de mieux qu'envahir la route pour s'amuser, ce qui met en danger les passants. Renvoyez les jeunes tragopans à leurs nids.","","","","",,0,0,0,0,0,0,0,0,0,0,0
1472,0,1,0,7970268,70,74,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Crever les crevettes","Des jumbo squilles se sont aventurées sur la terre ferme pour y trouver de quoi se nourrir. Donnez-leur une leçon pour qu'elles retournent faire trempette dans La Tempête<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
1473,0,1,0,7970410,78,82,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Frapper les frappeurs","Depuis qu'ils ont ingurgité des éclats métalliques provenant d'un troupeau de calx en rut, les frappeurs du coin sont surexcités. Abattez les frappeurs frappadingues<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
1474,0,1,0,7970456,78,82,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Les cris de la discorde","Les calx en rut poussent des cris de plus en plus aigus qui indisposent les Nains vivant dans la région. Chassez les calx discordants pour faire revenir le silence.","","","","",,0,0,0,0,0,0,0,0,0,0,0
1475,0,4,0,7970468,78,82,,8,0,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Par amitié pour Amistie","Une bande d'hobgobelins sans vergogne lorgne les réserves de nourriture d'Amistie<Indent/>! Repoussez ces voleurs hobgobelins et protégez les caisses de victuailles.","","Caisses de victuailles","","",,0,0,0,0,0,0,0,0,0,0,0
1476,0,1,0,7970011,78,82,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Défi<Indent/>: Mort à Mort rampante<Indent/>!","Un ignoble ver géant nourri au magma s'est croqué un tunnel jusqu'à la surface et menace désormais la population<Indent/>! Vainquez le terrible Mort rampante<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
1477,0,2,0,7970820,78,82,"prisme volcanique",1,0,0,"ui/icon/060000/060723.tex","ui/icon/060000/060503.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Bataille d'ingénieurs<Indent/>: automate en con<SoftHyphen/>struc<SoftHyphen/>tion","Un ingénieur des Tholl a besoin de quelques matériaux pour mettre au point son dernier automate. Apportez-lui des prismes volcaniques.","Une fois les prismes volcaniques en votre possession, allez vite les apporter à l'ingénieur des Tholl.","Prismes volcaniques livrés","","",,0,0,0,0,0,0,0,0,0,0,0
1478,0,1,0,7970830,78,82,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Bataille d'ingénieurs<Indent/>: dernière mise au point","L'ingénieur des Tholl a fini d'assembler son automate, mais il a besoin d'un volontaire pour effectuer les derniers réglages. Affrontez les prototypes d'automates<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
1479,0,4,0,7970843,78,82,,8,0,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Bataille d'ingénieurs<Indent/>: la lutte finale","Ces tricheurs de Gogg sont venus avec toute une équipe d'automates<Indent/>! Protégez l'automate d'assaut de l'ingénieur des Tholl en écartant les machines des Gogg.","","Automate d'assaut","","",,0,0,0,0,0,0,0,0,0,0,0
1480,0,1,0,7978503,73,77,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Les frères Daen<Indent/>: Pixie en vue<Indent/>!","Deux Fuath connus sous le nom des frères Daen n'ont rien trouvé de mieux pour agrémenter leur journée que de jouer un sale tour aux premières Pixies qu'ils ont trouvées. Vainquez leurs illusions pour mettre fin à leurs enfantillages<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
1481,0,4,0,7978504,73,77,,9,0,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Les frères Daen<Indent/>: amaro en vue<Indent/>!","Les frères Daen, fauteurs de troubles notoires, ont courroucé un planeur ancestral et l'ont attiré vers un pauvre amaro qui n'avait rien demandé. Protégez l'amaro placide et calmez le planeur ancestral, par la force si nécessaire.","","Amaro placide","","",,0,0,0,0,0,0,0,0,0,0,0
1482,0,4,0,7978505,73,77,,9,0,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Les frères Daen<Indent/>: Nu Mou en vue<Indent/>!","Les frères Daen, fauteurs de troubles notoires, tourmentent un pauvre herboriste Nu Mou en s'en prenant à ses récoltes. Infligez une correction à ces horribles tourmenteurs.","","Caisses d'herbes médicinales","","",,0,0,0,0,0,0,0,0,0,0,0
1483,0,4,0,7978506,73,77,,9,0,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Les frères Daen<Indent/>: riposte arborescente","Les frères Daen, fauteurs de troubles notoires, cherchent à se débarrasser de la Pixie redresseuse de torts qui les poursuit. Protégez Ul An et vainquez les rowans des rêves.","","Ul An du soir-printemps","","",,0,0,0,0,0,0,0,0,0,0,0
1484,0,4,0,7978507,73,77,,9,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Les frères Daen<Indent/>: rétribution","Les frères Daen, fauteurs de troubles notoires, ont tendu une embuscade à Ul An, afin que la Pixie cesse de les importuner lors de leur débauche de malices. Protégez Ul An et vainquez les frères Daen.","","Ul An du soir-printemps","","",,0,0,0,0,0,0,0,0,0,0,0
1485,0,4,0,7978508,73,77,,9,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Les frères Daen<Indent/>: partie remise","Les frères Daen, fauteurs de troubles notoires, ont décidé de sortir le grand jeu. Ils se sont transformés afin de donner une leçon à la Pixie qui tente dé<SoftHyphen/>ses<SoftHyphen/>pé<SoftHyphen/>ré<SoftHyphen/>ment de les arrêter. Protégez Ul An et vainquez les frères Daen.","","Ul An du soir-printemps","","",,0,0,0,0,0,0,0,0,0,0,0
1486,0,4,0,7978509,73,77,,9,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Bouei.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Les frères Daen<Indent/>: Fusion<Indent/>!","Les frères Daen, fauteurs de troubles notoires, ont fusionné en une bête féroce afin de venir à bout de leur némésis, Ul An. Protégez la Pixie et vainquez les frères Daen. ","","Ul An du soir-printemps","","",,0,0,0,0,0,0,0,0,0,0,0
1487,0,4,0,7978510,73,77,,9,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Bouei2.scd",0,"ScreenImage#37","ScreenImage#38","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Les frères Daen<Indent/>: la bataille finale","Les frères Daen, fauteurs de troubles notoires, ont métamorphosé leur fusion en un ennemi encore plus redoutable. Ils espèrent ainsi qu'Ul An cessera de se mettre en travers de leurs espiègleries cruelles. Aidez la Pixie, et vainquez le plus grand défi des frères Daen<Indent/>!","","Ul An du soir-printemps","","",,0,0,0,0,0,0,0,0,0,0,0
1488,0,1,0,7995785,72,76,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Défi<Indent/>: Samyaza","Les Pixies se sont dit que ce serait une bonne idée de créer une gigantesque psammead. Il se trouve que non. Abattez Samyaza<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
1489,0,1,0,7978493,72,76,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Ours sur un lit de rose","Des ours-roses insatiables menacent de dévorer le cheptel ovin des Pixies. Abattez-les avant que les moutons ne soient transformés en laine bouillie.","","","","",,0,0,0,0,0,0,0,0,0,0,0
1490,0,1,0,7978497,72,76,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Floraison virulente","Les Pixies adorent les fleurs et ont par le passé utilisé la magie pour accélérer leur bourgeonnement, sans réfléchir aux con<SoftHyphen/>sé<SoftHyphen/>quen<SoftHyphen/>ces, évidemment. Éliminez les paniers foisonnants avant qu'ils ne se reproduisent.","","","","",,0,0,0,0,0,0,0,0,0,0,0
1491,0,1,0,7978498,72,76,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Défi<Indent/>: Nécropsychée","Le nectar abondant d'Il Mheg attire tous les insectes butineurs de Norvrandt, et une écaille irisée gigantesque est venue faire la razzia. Abattez Nécropsychée avant qu'elle ne dévore un champ entier de fleurs.","","","","",,0,0,0,0,0,0,0,0,0,0,0
1492,0,2,0,7978499,72,76,"pot de nectar doré",1,0,0,"ui/icon/060000/060723.tex","ui/icon/060000/060503.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"La Pixie butineuse et les abeilles tueuses","Une Pixie venue récolter un peu de nectar doré s'est vu bloquer la route par des abeilles tueuses. Aidez-la à rassembler des pots de nectar doré en prenant garde aux piqûres.","Rapportez les pots de nectar doré que vous avez récupérés à la Pixie butineuse.","Pots de nectar doré","","",,0,0,0,0,0,0,0,0,0,0,0
1493,0,1,0,7978500,72,76,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Amis pour la vie","Une équipe de cueilleurs à la recherche de plantes médicinales est sur le point de se faire transformer en enfeuillés. Mettez les Pixies facétieuses au tapis pour leur faire comprendre qu'on ne s'en prend pas aux innocents.","","","","",,0,0,0,0,0,0,0,0,0,0,0
1494,0,1,0,7978501,72,76,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"La Pixie butineuse et la bête à plumes","Un terrible oiseau de proie, prédateur naturel des Pixies, menace d'avaler tout rond la pauvre Pixie butineuse. Aidez cette dernière à rentrer chez elle en vainquant Rukh.","","","","",,0,0,0,0,0,0,0,0,0,0,0
1495,0,1,0,7978502,72,76,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"La Pixie butineuse et l'or liquide","Une innocente Pixie cherchant à récolter un peu de nectar s'est vue barrer la route par une bande d'anémones en colère. Abattez ces indésirables pour lui permettre de passer.","","Pixie butineuse","","",,0,0,0,0,0,0,0,0,0,0,0
1496,0,1,0,7963400,71,75,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"La menace des Fanes pourpres<Indent/>: un repaire convoité","Les Fanes pourpres, une faction conservatrice des Elfes, cherche à investir des ruines pour en faire un repaire. Aidez les gardes à neutraliser ces hors-la-loi.","","","","",,0,0,0,0,0,0,0,0,0,0,0
